DateTime,FluX_tNr,Nr_F,Nr_qc,Nr_C,Nox_C,NEE,NEE_qc,Rg,Temp,RH,VPD,Precip,ws,wd,ustar
2016-07-28 14:30:00,-24.9493,-24.9493,0,4.58,1.4918,-10.2469,0,442.2,19.14,67.5528,7.20379,0,1.53916,263.09,0.384104
2016-07-28 15:00:00,NA,NA,2,4.33,1.4918,-15.4926,1,398.4,20.066,59.4514,9.53536,0,0.849621,322.497,0.313352
2016-07-28 15:30:00,-28.02,-28.02,0,4.23,1.17289,-10.963,0,566.2,20.4207,55.8269,10.6179,0,1.78188,283.123,0.482192
2016-07-28 16:00:00,-14.2595,-14.2595,0,4.3,1.06659,NA,0,443.1,18.5028,67.7421,6.88221,0,2.41925,293.894,0.382901
2016-07-28 16:30:00,-22.2625,-22.2625,1,4.62,1.4918,NA,1,64.9,16.5721,85.2819,2.77976,0.1,0.694923,240.16,0.328374
2016-07-28 17:00:00,NA,NA,2,4.65,2.10483,NA,2,64.7,16.1844,91.4613,1.57333,0.4,0.365815,97.4611,0.17204
2016-07-28 17:30:00,-27.2523,-27.2523,0,4.38,1.43865,-11.5161,1,91.4,17.684,87.3811,2.55717,0,0.174371,321.514,0.129987
2016-07-28 18:00:00,-20.1514,-20.1514,0,4.67,1.2792,-2.0521,1,335.8,18.3443,79.9556,4.23415,0,0.189042,333.154,0.173079
2016-07-28 18:30:00,-2.802,-2.802,0,4,1.17289,3.3296,0,119.5,16.5909,86.3552,2.58013,0,1.56135,23.4281,0.136546
2016-07-28 19:00:00,-1.62362,-1.62362,1,4.06,0.90713,0.569453,1,73.9,15.6648,87.563,2.21672,0,0.956396,36.2884,0.131527
2016-07-28 19:30:00,5.10501,5.10501,1,4.05,0.772478,NA,2,22,14.9338,86.5811,2.28197,0,1.34551,26.8212,0.223851
2016-07-28 20:00:00,-4.97067,-4.97067,1,4.19,0.82563,NA,1,2.8,13.9936,87.9901,1.92182,0,1.15177,34.2757,0.181354
2016-07-28 20:30:00,-4.93229,-4.93229,1,4.18,0.931935,NA,1,0,13.5341,88.612,1.76862,0,1.25249,31.7415,0.203775
2016-07-28 21:00:00,NA,NA,0,4.14,0.878783,NA,1,0,13.1577,90.2461,1.47807,0,1.16734,27.041,0.0856
2016-07-28 21:30:00,2.05352,2.05352,1,4.26,0.960283,NA,1,0,13.3378,89.8312,1.55919,0,0.479466,30.1359,0.146177
2016-07-28 22:00:00,NA,NA,0,4.81,0.931935,NA,1,0,13.2891,90.8873,1.39282,0,0.638946,34.1888,0.0923
2016-07-28 22:30:00,-3.83836,-3.83836,1,4.52,1.17289,NA,2,0,13.1839,90.7376,1.406,0,0.654831,25.9347,0.148385
2016-07-28 23:00:00,-7.13934,-7.13934,1,4.62,1.25439,NA,1,0,13.2192,91.1856,1.34108,0,0.641271,44.8174,0.124096
2016-07-28 23:30:00,NA,NA,0,4.49,1.03824,NA,2,0,13.2023,91.998,1.21614,0,0.471978,15.8083,0.0809
2016-07-29 00:00:00,NA,NA,0,4.82,1.14454,NA,0,0,13.2054,92.9705,1.06856,0,0.489829,46.7043,0.0642
2016-07-29 00:30:00,NA,NA,2,4.49,1.23431,NA,1,0,13.2713,93.0107,1.06703,0,0.622207,22.8386,0.118219
2016-07-29 01:00:00,NA,NA,1,4.71,1.32408,NA,1,0,13.2181,93.8234,0.93968,0,0.299325,36.4027,0.0873
2016-07-29 01:30:00,-10.1525,-10.1525,1,4.45,1.41385,NA,2,0,13.2821,92.9975,1.0698,0,0.528814,23.3535,0.210514
2016-07-29 02:00:00,-18.4433,-18.4433,1,4.75,1.30754,NA,1,0,13.3038,92.9996,1.071,0,0.796136,39.4555,0.143691
2016-07-29 02:30:00,NA,NA,1,4.23,1.3855,NA,1,0,13.3101,92.9291,1.08223,0,0.499759,357.264,0.0982
2016-07-29 03:00:00,-9.46155,-9.46155,1,4.91,1.41385,NA,2,0,13.7504,92.5805,1.16865,0,0.493337,40.4437,0.136582
2016-07-29 03:30:00,NA,NA,2,4.8,1.67961,NA,2,0,13.8415,92.6629,1.16254,0,0.699626,14.5383,0.0782
2016-07-29 04:00:00,7.13934,7.13934,1,4.89,1.97017,NA,1,0,13.9123,93.2223,1.07886,0,0.442823,15.2792,0.100434
2016-07-29 04:30:00,NA,NA,2,5.17,1.89222,NA,1,0,13.8512,94.8125,0.822449,0,0.447472,48.8485,0.100951
2016-07-29 05:00:00,36.0805,36.0805,1,5.01,1.83907,NA,2,10.5,13.9056,96.3418,0.582042,0.6,0.180376,350.474,0.193212
2016-07-29 05:30:00,NA,NA,2,5.72,1.94537,NA,1,9.1,14.2933,95.4839,0.736856,0.6,0.568397,41.5505,0.139311
2016-07-29 06:00:00,0.882822,0.882822,1,4.75,2.6895,NA,1,26.2,14.0777,96.4262,0.575012,0.4,0.220088,260.79,0.136032
2016-07-29 06:30:00,-17.3878,-17.3878,0,4.42,2.42374,NA,1,68.9,13.9274,97.7316,0.361437,0,0.951477,198.098,0.181024
2016-07-29 07:00:00,-17.6564,-17.6564,0,4.88,2.05167,NA,0,66.2,13.9675,97.4144,0.413048,0,1.26907,204.094,0.249296
2016-07-29 07:30:00,-16.6968,-16.6968,1,5.55,2.53359,NA,1,158.3,14.2043,97.3653,0.427405,0,1.3086,206.347,0.229876
2016-07-29 08:00:00,-31.0907,-31.0907,0,6.26,3.33087,NA,1,127.8,14.4529,96.6796,0.547395,0,0.901507,171.616,0.191193
2016-07-29 08:30:00,-24.3736,-24.3736,1,5.38,3.75963,NA,2,240.8,14.9295,96.1421,0.655884,0,0.876527,210.733,0.23737
2016-07-29 09:00:00,-14.5282,-14.5282,1,4.78,2.88085,-4.26724,0,190.7,15.1653,93.623,1.10074,0,1.91627,222.405,0.410418
2016-07-29 09:30:00,-24.1816,-24.1816,0,4.67,2.34578,-4.22355,0,229.1,15.3017,92.4141,1.32093,0,1.74627,221.267,0.516411
2016-07-29 10:00:00,NA,NA,2,4.71,2.21467,-2.79357,1,281.1,15.5511,90.4053,1.6977,0,2.57492,208.726,0.574118
2016-07-29 10:30:00,NA,NA,2,4.45,2.56193,-9.33458,1,290.2,16.1787,86.3377,2.51646,0,2.22852,223.814,0.745577
2016-07-29 11:00:00,-28.4038,-28.4038,0,4.4,2.32098,-19.4825,0,404.8,16.7355,80.7445,3.67471,0,2.76136,207.938,0.650434
2016-07-29 11:30:00,-43.9492,-43.9492,0,4.7,2.10837,NA,1,544.6,16.7726,80.9686,3.64048,0,1.96128,211.1,0.617387
2016-07-29 12:00:00,-62.5652,-62.5652,0,5.34,2.21113,NA,1,221.3,16.7208,81.5559,3.51656,0,1.49677,242.008,0.44775
2016-07-29 12:30:00,-24.3736,-24.3736,1,5.35,2.5832,NA,2,167.7,16.184,89.6774,1.90197,0,0.826666,253.655,0.352437
2016-07-29 13:00:00,-31.4745,-31.4745,0,5.51,2.771,-15.4421,1,248.3,16.7168,87.0742,2.46381,0.6,1.54226,236.971,0.357194
2016-07-29 13:30:00,-39.727,-39.727,0,5.26,2.8277,-12.8526,0,381.1,17.3092,82.0627,3.5499,0,2.33105,233.596,0.618523
2016-07-29 14:00:00,-45.8684,-45.8684,1,4.72,2.37413,-18.6657,1,418.1,17.8181,76.4321,4.81651,0,3.15288,204.041,0.663006
2016-07-29 14:30:00,-39.1512,-39.1512,0,4.58,1.76111,-22.9328,0,498.5,18.3165,76.2069,5.01731,0,1.73795,208.663,0.753572
2016-07-29 15:00:00,-67.9389,-67.9389,0,4.61,1.4918,-14.7853,0,315.9,18.9331,72.9894,5.91987,0,2.03674,229.559,0.494117
2016-07-29 15:30:00,-45.1007,-45.1007,0,4.59,1.54496,-8.30564,0,473.5,19.4947,66.7615,7.5442,0,2.29916,253.473,0.56545
2016-07-29 16:00:00,-19.5756,-19.5756,0,4.47,1.43865,-4.47882,0,514.3,19.304,68.4162,7.08413,0,1.74976,267.992,0.426881
2016-07-29 16:30:00,-17.6564,-17.6564,0,4.62,1.33235,-10.9338,0,301,19.6569,65.9831,7.79907,0,1.04862,245.264,0.418081
2016-07-29 17:00:00,NA,NA,2,4.57,1.3855,-9.61243,1,325.5,19.3723,66.9206,7.45116,0,1.80736,212.536,0.432361
2016-07-29 17:30:00,-13.3383,-13.3383,0,4.54,1.33235,-7.39868,0,299.4,19.5939,65.8649,7.79562,0,1.39232,211.012,0.385584
2016-07-29 18:00:00,-6.71712,-6.71712,0,4.65,1.304,-2.15502,1,194.4,19.3346,66.1752,7.6012,0,0.882701,212.983,0.26633
2016-07-29 18:30:00,-37.9997,-37.9997,1,4.61,1.1977,NA,2,139.6,19.0111,73.8486,5.75955,0,1.1961,32.1881,0.0523
2016-07-29 19:00:00,NA,NA,2,4.14,1.11974,NA,2,104.4,17.4264,82.6929,3.45066,0,0.769563,23.7024,0.18163
2016-07-29 19:30:00,-4.85552,-4.85552,1,4.08,1.09139,-5.91753,1,32.7,16.0996,86.939,2.39359,0,1.02173,32.9998,0.147829
2016-07-29 20:00:00,-10.1908,-10.1908,1,4.24,1.33235,NA,1,3.7,15.4007,88.7215,1.97646,0,1.0139,29.3324,0.183598
2016-07-29 20:30:00,-12.7433,-12.7433,1,4.39,1.2792,NA,2,0,14.9638,89.2159,1.83746,0,1.09535,16.3647,0.186706
2016-07-29 21:00:00,-5.94945,-5.94945,1,4.53,1.25085,NA,1,0,14.6739,89.7309,1.71729,0,0.64466,20.8491,0.201159
2016-07-29 21:30:00,NA,NA,2,4.73,1.3855,NA,1,0,14.9063,88.7488,1.90994,0,0.883588,19.4469,0.129942
2016-07-29 22:00:00,NA,NA,1,4.45,1.52015,NA,2,0,15.1605,87.9447,2.08023,0,0.763402,19.1069,0.0879
2016-07-29 22:30:00,NA,NA,2,4.34,1.4918,NA,1,0,15.2048,88.2078,2.04064,0,0.579173,17.8397,0.104091
2016-07-29 23:00:00,1.37605,1.37605,1,4.16,1.54496,NA,1,0,15.3781,87.4919,2.18877,0,0.748092,4.43484,0.132639
2016-07-29 23:30:00,-8.04136,-8.04136,1,4.32,1.59811,NA,1,0,15.6092,86.2388,2.44403,0,0.637532,354.449,0.166092
2016-07-30 00:00:00,NA,NA,2,4.4,1.70441,NA,1,0,15.8738,85.0799,2.69513,0,0.67012,5.71757,0.096
2016-07-30 00:30:00,-22.4544,-22.4544,1,4.43,1.59811,NA,2,0,15.5645,88.3708,2.05946,0.1,1.1869,35.0735,0.308365
2016-07-30 01:00:00,-8.06055,-8.06055,1,4.75,1.65126,NA,1,0,14.873,94.2044,0.98172,0.3,0.494737,47.2163,0.168665
2016-07-30 01:30:00,-0.865549,-0.865549,1,4.28,1.61583,NA,1,0,14.9174,95.018,0.846334,0.4,1.02402,6.61677,0.116188
2016-07-30 02:00:00,-11.3423,-11.3423,1,4.4,1.58039,NA,2,0,14.8303,95.3689,0.782304,0,0.569777,25.5742,0.125579
2016-07-30 02:30:00,-8.78984,-8.78984,0,4.35,1.54496,NA,1,0,14.7083,95.8159,0.701249,0,0.428142,27.5005,0.14408
2016-07-30 03:00:00,NA,NA,1,4.28,1.59811,NA,1,0,14.3017,95.2354,0.777825,0,0.828499,24.7817,0.0977
2016-07-30 03:30:00,-5.25855,-5.25855,1,4.66,1.4918,NA,1,0,13.9658,95.823,0.667194,0,0.740389,28.78,0.120986
2016-07-30 04:00:00,-1.33575,-1.33575,1,4.7,1.70441,NA,1,0,13.7995,95.8261,0.659529,0,0.754153,29.9578,0.125851
2016-07-30 04:30:00,NA,NA,2,4.46,1.72922,NA,1,0,13.691,95.7873,0.660981,0,0.678934,19.4043,0.0853
2016-07-30 05:00:00,-5.81511,-5.81511,0,4.57,1.83907,-3.0908,1,5.1,13.5235,96.58,0.530785,0,0.289413,21.8971,0.107473
2016-07-30 05:30:00,-9.78781,-9.78781,1,4.78,1.83907,-2.49959,1,19.1,13.903,96.0467,0.62889,0,0.505502,36.9267,0.201428
2016-07-30 06:00:00,-13.9524,-13.9524,1,4.9,1.97372,1.96764,1,100.4,15.1543,91.3824,1.48644,0,0.597879,32.2158,0.0674
2016-07-30 06:30:00,-11.2848,-11.2848,1,4.97,1.76111,NA,2,193.7,16.5269,87.6188,2.33168,0,0.605406,24.6203,0.125153
2016-07-30 07:00:00,-63.141,-63.141,1,5.55,1.92057,NA,2,275.2,17.1344,85.9597,2.74809,0,0.479532,145.355,0.107747
2016-07-30 07:30:00,-127.433,-127.433,1,5.71,2.16152,NA,2,356,17.8731,81.1426,3.86719,0,0.848399,134.818,0.12571
2016-07-30 08:00:00,-94.0397,-94.0397,0,4.93,2.02687,-17.5533,0,430.2,18.3393,77.743,4.70008,0,1.3521,162.998,0.147604
2016-07-30 08:30:00,-57.5753,-57.5753,0,4.62,1.81426,-13.3284,0,483,18.6782,77.6807,4.81439,0,2.43439,166.314,0.306096
2016-07-30 09:00:00,-61.7975,-61.7975,0,4.59,1.83907,-14.5159,0,622.3,19.2414,72.7075,6.09776,0,3.36701,172.879,0.449956
2016-07-30 09:30:00,-22.6463,-22.6463,0,4.53,1.78591,-14.2609,0,712.1,19.7439,70.3119,6.84347,0,2.11262,206.944,0.524954
2016-07-30 10:00:00,-28.7877,-28.7877,1,4.34,1.83907,-9.8511,1,698,19.9329,69.1465,7.19592,0,2.05944,236.566,0.408919
2016-07-30 10:30:00,-2.74442,-2.74442,1,4.18,1.59811,-14.2575,0,546.2,20.1912,68.5525,7.45266,0,3.17756,193.027,0.746064
2016-07-30 11:00:00,3.5121,3.5121,1,3.99,1.54496,-12.7155,0,633.7,20.7117,63.565,8.91637,0,3.7913,206.859,0.710721
2016-07-30 11:30:00,-17.9827,-17.9827,0,3.84,1.33235,-10.5217,0,886.9,21.1531,60.3977,9.95798,0,3.26311,218.356,0.750241
2016-07-30 12:00:00,NA,NA,2,4.19,1.11974,-15.4439,0,712,21.4567,61.1396,9.95498,0,2.05969,216.55,0.651031
2016-07-30 12:30:00,-9.55751,-9.55751,0,4.13,1.3855,-8.26644,0,646,21.1946,61.7586,9.64031,0,2.18452,314.283,0.495733
2016-07-30 13:00:00,-56.2319,-56.2319,0,4.65,1.33235,-16.5068,0,357.8,21.5809,61.3642,9.97288,0,1.68022,222.098,0.559167
2016-07-30 13:30:00,-37.2321,-37.2321,0,4.73,1.4918,-12.7426,0,458.2,22.6639,55.619,12.2369,0,2.87568,217.077,0.777796
2016-07-30 14:00:00,-41.0704,-41.0704,0,4.92,1.4103,-9.49009,0,787,22.7809,53.9014,12.8009,0,4.11782,214.087,0.862427
2016-07-30 14:30:00,-36.2725,-36.2725,0,5.14,1.467,-14.1345,0,849.1,23.1851,53.4298,13.2519,0,2.62895,235.336,0.815745
2016-07-30 15:00:00,35.3129,35.3129,0,5.04,1.3855,-11.3357,0,807.3,23.3421,52.6539,13.6009,0,3.69864,205.613,0.694857
2016-07-30 15:30:00,-17.1191,-17.1191,0,5.15,1.4103,-8.81778,0,718.2,23.5986,51.0988,14.2664,0,3.04189,243.688,0.68611
2016-07-30 16:00:00,-14.0868,-14.0868,0,5.22,1.25085,-7.64309,0,659.2,23.6452,52.8833,13.7845,0,2.0898,228.11,0.606729
2016-07-30 16:30:00,-19.1918,-19.1918,0,5.3,1.35715,-2.28198,0,451.6,23.524,53.308,13.5609,0,1.80285,240.472,0.475353
2016-07-30 17:00:00,-26.4847,-26.4847,1,5.21,1.304,-2.76775,0,359.2,23.3029,55.2574,12.8227,0,1.23585,246.091,0.42257
2016-07-30 17:30:00,-5.12421,-5.12421,0,5.07,1.4103,-0.690591,0,278.2,23.0216,56.8096,12.1693,0,1.94595,191.863,0.339854
2016-07-30 18:00:00,NA,NA,2,5.85,1.4103,-3.76308,1,207.5,22.8851,60.5208,11.0322,0,0.295516,177.063,0.24124
2016-07-30 18:30:00,-21.3029,-21.3029,1,5.92,1.4103,-5.96056,1,155.7,22.5489,64.3762,9.75403,0,0.648461,47.4815,0.182771
2016-07-30 19:00:00,NA,NA,2,4.46,1.304,NA,2,115.2,20.8447,73.5902,6.51611,0,1.38116,17.5505,0.133464
2016-07-30 19:30:00,-9.61508,-9.61508,1,4.55,1.35715,NA,2,35.5,19.2932,78.4244,4.83606,0,0.997404,23.8387,0.143596
2016-07-30 20:00:00,-7.6959,-7.6959,1,4.63,2.12963,NA,1,4.2,18.5189,80.4121,4.18327,0,0.756657,32.1922,0.111225
2016-07-30 20:30:00,-5.54642,-5.54642,1,4.54,1.59811,NA,1,0,18.0346,81.1655,3.90195,0,1.30111,25.0634,0.133796
2016-07-30 21:00:00,-2.84038,-2.84038,1,4.7,1.51661,NA,1,0,17.5789,81.9949,3.62455,0,0.880347,15.4086,0.153901
2016-07-30 21:30:00,-5.06663,-5.06663,1,4.46,1.43511,NA,1,0,17.2587,82.8921,3.37497,0,1.02564,20.9825,0.130704
2016-07-30 22:00:00,-1.74069,-1.74069,1,4.67,1.3855,NA,1,0,17.1952,82.677,3.40371,0,0.890719,19.1184,0.100383
2016-07-30 22:30:00,NA,NA,1,4.65,1.35715,NA,0,0,17.7605,80.1359,4.04485,0,1.07495,21.4064,0.0551
2016-07-30 23:00:00,-6.88985,-6.88985,1,4.59,1.35715,NA,2,0,17.7384,80.698,3.92493,0,0.758647,1.96648,0.118276
2016-07-30 23:30:00,-5.02825,-5.02825,1,4.47,1.35715,NA,1,0,17.9274,80.3127,4.05121,0,0.993166,8.90019,0.112197
2016-07-31 00:00:00,NA,NA,2,4.72,1.54496,NA,2,0,18.1933,79.6892,4.24998,0,0.982274,11.3776,0.13273
2016-07-31 00:30:00,NA,NA,2,4.4,1.62291,NA,1,0,18.3287,79.0237,4.42667,0,1.56828,349.056,0.125587
2016-07-31 01:00:00,NA,NA,2,4.21,1.56976,NA,2,0,17.9168,81.1353,3.87933,0,1.32976,353.866,0.04
2016-07-31 01:30:00,NA,NA,0,4.6,1.54496,NA,0,0,17.5578,84.4974,3.11665,0,0.676396,11.3536,0.0704
2016-07-31 02:00:00,NA,NA,2,4.72,1.81072,NA,2,0,17.3652,86.5813,2.66507,0,0.591491,347.077,0.260261
2016-07-31 02:30:00,NA,NA,2,5.04,1.99734,NA,2,0,17.6257,84.438,3.14201,0,0.622859,340.845,0.529426
2016-07-31 03:00:00,NA,NA,2,4.72,2.18396,NA,2,0.1,17.0109,89.7677,1.98715,0,0.743904,340.52,0.123367
2016-07-31 03:30:00,NA,NA,2,4.98,2.37059,NA,1,0,16.1508,93.8189,1.13648,0,0.695595,26.5726,0.130171
2016-07-31 04:00:00,NA,NA,1,4.94,2.42374,NA,0,0,16.1272,93.3297,1.22459,0,0.476935,18.9893,0.0461
2016-07-31 04:30:00,NA,NA,1,4.83,2.31389,NA,0,0,15.895,94.0691,1.0728,0,1.03023,22.9053,0.0641
2016-07-31 05:00:00,NA,NA,2,4.76,2.44854,NA,2,8.8,16.0901,93.186,1.24801,0,0.417955,18.912,0.158017
2016-07-31 05:30:00,NA,NA,2,4.95,2.74265,-2.59984,1,46.7,16.5694,91.5346,1.59856,0,0.547779,24.5399,0.136821
2016-07-31 06:00:00,-18.4817,-18.4817,1,4.82,2.39539,8.04198,1,106,17.6221,87.6147,2.50007,0,0.237804,347.116,0.0967
2016-07-31 06:30:00,NA,NA,2,4.88,2.5832,-3.95617,1,204,18.5342,84.7054,3.26951,0,0.578254,339.554,0.111152
2016-07-31 07:00:00,-7.06258,-7.06258,1,5.12,2.47689,NA,2,184.5,19.4728,83.3301,3.77845,0,0.118459,80.0698,0.17007
2016-07-31 07:30:00,-43.1815,-43.1815,1,5.51,2.31743,NA,2,212.9,19.9454,77.5844,5.23202,0,0.645181,174.245,0.227607
2016-07-31 08:00:00,-15.4878,-15.4878,0,4.91,2.23593,8.63075,0,158.6,19.8059,81.5317,4.27356,0,0.8347,252.213,0.213811
2016-07-31 08:30:00,-63.5248,-63.5248,0,5.57,2.10483,-4.85356,0,186,20.1276,72.5926,6.46969,0,1.77867,226.443,0.366558
2016-07-31 09:00:00,-106.706,-106.706,1,5.75,2.37059,-18.5173,0,467,20.6613,68.8469,7.60014,0,0.8691,205.224,0.248637
2016-07-31 09:30:00,-14.3938,-14.3938,0,5.49,2.07648,NA,0,407.5,20.5391,70.0592,7.2496,0,1.0689,199.398,0.216049
2016-07-31 10:00:00,-22.0705,-22.0705,0,5.2,2.07648,NA,0,231.8,20.4011,73.1634,6.44291,0,2.19182,185.622,0.339481
2016-07-31 10:30:00,-18.5968,-18.5968,0,5.31,2.07648,NA,0,298.4,19.7348,79.2807,4.77333,0,2.69976,199.097,0.419096
2016-07-31 11:00:00,NA,NA,2,5.65,2.26428,NA,2,203.6,18.9703,84.9294,3.31068,0,2.42834,188.664,0.339779
2016-07-31 11:30:00,NA,NA,2,5.63,2.44854,NA,1,217.1,18.8531,85.7672,3.10383,0,2.72693,196.206,0.566216
2016-07-31 12:00:00,NA,NA,2,6.28,2.95526,NA,0,178,18.1016,88.9454,2.29985,0,1.95116,267.075,0.735868
2016-07-31 12:30:00,-41.6462,-41.6462,1,5.23,3.83404,NA,2,113.7,16.7269,88.2457,2.24194,0.2,1.30646,295.512,0.377829
2016-07-31 13:00:00,-33.5856,-33.5856,1,4.57,2.18278,NA,2,76.1,16.5568,87.0493,2.44357,1.4,0.351661,2.58789,0.281685
2016-07-31 13:30:00,-50.0905,-50.0905,1,3.95,1.14454,NA,1,70.7,16.228,87.6919,2.2742,0.1,1.30565,3.71846,0.110276
2016-07-31 14:00:00,-9.03933,-9.03933,1,4.13,0.90713,NA,1,74,16.1118,86.0074,2.56633,0.5,1.00714,30.6555,0.210329
2016-07-31 14:30:00,-2.24544,-2.24544,1,3.74,0.747674,NA,2,81.7,16.255,85.3928,2.70364,0,1.48202,31.1665,0.135421
2016-07-31 15:00:00,-13.4342,-13.4342,0,3.5,0.690978,NA,2,69.9,15.8923,93.0399,1.25874,0.1,0.455022,319.669,0.160905
2016-07-31 15:30:00,NA,NA,2,3.29,0.613022,NA,2,84.7,15.9973,95.6457,0.792791,0,1.41602,242.263,0.339021
2016-07-31 16:00:00,-11.707,-11.707,1,3.84,0.931935,NA,2,60.8,16.1104,95.6682,0.794405,0,1.29114,217.997,0.29425
2016-07-31 16:30:00,-5.98784,-5.98784,1,3.97,1.5733,NA,0,54.2,16.2694,95.7116,0.794474,0,1.75536,199.874,0.32836
2016-07-31 17:00:00,12.8969,12.8969,1,4.02,1.75757,NA,0,95.8,16.3423,95.4462,0.847571,0.1,1.85129,200.15,0.358208
2016-07-31 17:30:00,-36.4644,-36.4644,1,4.66,1.67607,NA,1,55.5,16.208,95.6982,0.793832,0,0.521376,160.678,0.157317
2016-07-31 18:00:00,-13.914,-13.914,0,4.06,1.54496,NA,0,45.7,16.1709,95.7533,0.781809,0.4,1.54667,221.459,0.350073
2016-07-31 18:30:00,-3.08988,-3.08988,0,4.11,1.67607,5.14508,0,33.9,16.1026,94.9275,0.929784,0,0.995225,259.842,0.188166
2016-07-31 19:00:00,5.62319,5.62319,1,4,1.62291,NA,2,40,16.0076,95.878,0.750989,0,0.729835,197.761,0.174762
2016-07-31 19:30:00,-2.802,-2.802,1,3.8,1.56976,1.52248,0,35.9,15.9632,95.8548,0.753064,0,0.470161,283.097,0.130992
2016-07-31 20:00:00,-1.95756,-1.95756,0,3.82,1.33235,NA,2,8.9,15.7764,95.5692,0.795402,0,0.450794,299.171,0.134914
2016-07-31 20:30:00,-14.509,-14.509,0,3.97,1.22604,15.7698,0,0,15.8323,94.3144,1.02431,0,2.03368,270.161,0.388553
2016-07-31 21:00:00,-25.5251,-25.5251,0,4.2,1.65126,13.0056,0,0,15.6363,94.5609,0.967679,0,1.87438,267.08,0.495414
2016-07-31 21:30:00,-19.3837,-19.3837,1,4.46,1.70441,NA,0,0,15.5173,93.0606,1.2252,0,1.63997,253.168,0.240421
2016-07-31 22:00:00,-10.5747,-10.5747,1,4.47,1.75757,NA,1,0,15.3979,93.2568,1.18148,0,1.2171,256.741,0.196956
2016-07-31 22:30:00,-13.5878,-13.5878,0,4.65,1.67607,NA,0,0,15.3493,92.378,1.3313,0,1.20423,254.616,0.258258
2016-07-31 23:00:00,-11.5726,-11.5726,0,4.54,1.70441,NA,2,0,14.9875,95.1296,0.831103,0,2.10528,250.561,0.440107
2016-07-31 23:30:00,5.35451,5.35451,1,4.76,1.75757,NA,0,0,14.7244,92.1261,1.32104,0.9,3.32487,288.349,0.740434
2016-08-01 00:00:00,-7.33126,-7.33126,1,4.79,1.83552,NA,0,0,14.8111,87.8665,2.04713,1,2.52075,315.586,0.52114
2016-08-01 00:30:00,-12.3595,-12.3595,0,4.81,1.72922,15.7204,0,0.2,14.7011,83.5693,2.75252,0.2,3.74441,337.326,0.622755
2016-08-01 01:00:00,-25.5251,-25.5251,0,4.94,1.59811,13.6815,0,0.1,14.6279,81.9626,3.00742,0,3.78324,330.231,0.683776
2016-08-01 01:30:00,-14.4322,-14.4322,0,4.87,1.56976,12.07,0,0,14.3201,83.7617,2.65407,0,1.94851,317.015,0.522958
2016-08-01 02:00:00,-13.4534,-13.4534,0,4.92,1.59811,NA,2,0,13.2511,91.5279,1.2917,0,0.454836,141.511,0.241189
2016-08-01 02:30:00,-11.8605,-11.8605,0,4.55,1.4918,NA,1,0,12.5182,96.1467,0.559939,0,0.728056,127.772,0.167243
2016-08-01 03:00:00,-8.82822,-8.82822,1,4.48,1.5733,NA,1,0,12.0481,96.7932,0.451793,0,0.627321,128.825,0.164077
2016-08-01 03:30:00,-20.919,-20.919,0,4.76,1.67961,NA,0,0,11.9527,96.7265,0.458293,0,0.271501,124.163,0.230203
2016-08-01 04:00:00,-13.5686,-13.5686,0,4.58,1.78591,NA,0,0,11.9487,96.7792,0.4508,0,0.430141,300.781,0.148297
2016-08-01 04:30:00,NA,NA,2,4.85,1.89222,NA,2,0,12.0811,96.5339,0.489383,0,0.146292,275.168,0.230415
2016-08-01 05:00:00,-13.1272,-13.1272,0,5.02,1.91702,NA,1,4.7,11.7964,96.5527,0.477661,0,0.340483,95.4478,0.188482
2016-08-01 05:30:00,-12.6858,-12.6858,0,4.87,1.94537,-3.69731,0,21.6,11.5954,97.4041,0.354941,0,0.802547,124.793,0.203837
2016-08-01 06:00:00,-3.43533,-3.43533,1,5.14,2.13317,-1.62961,0,37.6,12.051,97.1781,0.397646,0,1.56909,123.831,0.17731
2016-08-01 06:30:00,-23.9897,-23.9897,1,5.39,2.32098,-6.68204,1,113.9,12.6823,94.5534,0.800051,0,0.733881,135.132,0.179088
2016-08-01 07:00:00,-17.4645,-17.4645,0,5.12,2.45917,NA,2,226.2,13.8692,84.3398,2.48577,0,0.279836,85.9883,0.309154
2016-08-01 07:30:00,-6.81308,-6.81308,1,5.01,2.13672,-7.36923,0,331.5,14.476,77.1203,3.7775,0,0.454275,78.1881,0.30044
2016-08-01 08:00:00,-4.93229,-4.93229,1,4.22,1.92411,-8.95503,0,400.4,14.9822,72.6152,4.6715,0,1.6482,346.95,0.525061
2016-08-01 08:30:00,-15.4494,-15.4494,0,3.9,1.86741,-7.15013,0,561.6,14.72,67.7401,5.41084,0,4.15507,342.629,0.660854
2016-08-01 09:00:00,-28.4038,-28.4038,1,4.01,1.6548,-17.3211,0,637.6,15.4361,70.7278,5.14141,0,2.13602,251.726,0.587158
2016-08-01 09:30:00,-22.8382,-22.8382,0,4.01,1.89576,-10.178,0,711.7,15.5356,68.1596,5.62829,0,2.56371,264.464,0.532442
2016-08-01 10:00:00,-21.3029,-21.3029,0,4,1.78946,-19.3243,0,783.9,15.9522,68.7034,5.68177,0,2.66492,249.288,0.814068
2016-08-01 10:30:00,-46.636,-46.636,0,3.96,1.89576,-16.5422,0,777.8,15.8526,70.227,5.37081,0,2.54695,250.02,0.774488
2016-08-01 11:00:00,-23.414,-23.414,0,3.98,1.76111,-24.063,0,666.1,16.2565,65.4372,6.39783,0,2.49556,256.666,0.894749
